WKT,name,description
"POLYGON ((106.8230931 -6.1796354, 106.8238656 -6.1798914, 106.8247239 -6.1802328, 106.826183 -6.1804034, 106.8278996 -6.1802328, 106.8297021 -6.1799768, 106.8309037 -6.1799768, 106.8304746 -6.1788674, 106.8298738 -6.1778435, 106.8298738 -6.1769048, 106.8299596 -6.1749422, 106.8298738 -6.1737475, 106.8291871 -6.1727235, 106.8295304 -6.1713582, 106.8283288 -6.1713582, 106.8267838 -6.1713582, 106.8251531 -6.1714435, 106.8236081 -6.1715288, 106.8230073 -6.1728942, 106.8230073 -6.1745155, 106.8230073 -6.1764781, 106.8230931 -6.1780995, 106.8230931 -6.1796354))",Taman Monas,
