WKT,name,description
"POLYGON ((106.8163857 -6.3050044, 106.816257 -6.3056016, 106.8164286 -6.3061561, 106.816729 -6.3066253, 106.8169436 -6.3071372, 106.8166861 -6.3076064, 106.8163857 -6.3078624, 106.8159566 -6.3082462, 106.815742 -6.3088861, 106.815742 -6.3095686, 106.8159566 -6.3101231, 106.8162999 -6.3104643, 106.8169436 -6.3104217, 106.8175444 -6.3104217, 106.8175873 -6.3113174, 106.8175873 -6.3120852, 106.8176732 -6.3127677, 106.8176732 -6.3137061, 106.8176732 -6.314346, 106.8174586 -6.3147725, 106.8170294 -6.3149431, 106.8165145 -6.3151137, 106.8164715 -6.3156256, 106.8164286 -6.3161375, 106.8168578 -6.3161801, 106.8175873 -6.3161801, 106.8184457 -6.3162654, 106.8189606 -6.3167773, 106.8193898 -6.3170759, 106.8201194 -6.3172038, 106.8208918 -6.3173318, 106.8216214 -6.3174598, 106.8222651 -6.3172891, 106.8230376 -6.3171185, 106.8235955 -6.3172038, 106.8237672 -6.3176304, 106.8241963 -6.3177157, 106.8247542 -6.3175451, 106.8247542 -6.3169052, 106.8247542 -6.3162228, 106.824883 -6.3155829, 106.8250546 -6.3148152, 106.8252263 -6.3140047, 106.8253979 -6.3135355, 106.8254838 -6.3129383, 106.8255696 -6.3123412, 106.8256554 -6.3116587, 106.8259988 -6.3112321, 106.8265567 -6.3112321, 106.8265996 -6.3108482, 106.8267712 -6.3102511, 106.8267712 -6.3096965, 106.8269858 -6.3089714, 106.8265567 -6.3086728, 106.8257413 -6.3085875, 106.8251404 -6.3084595, 106.8245825 -6.3084595, 106.8245825 -6.308033, 106.8245825 -6.3074358, 106.8246255 -6.3068813, 106.824368 -6.3064121, 106.8235955 -6.3063267, 106.8229947 -6.3063267, 106.8225226 -6.3067106, 106.8217072 -6.3065827, 106.8208918 -6.3064547, 106.8205056 -6.3063267, 106.8205914 -6.3060282, 106.820291 -6.3056869, 106.8198619 -6.3056016, 106.8192181 -6.3058149, 106.8184027 -6.3056016, 106.8177161 -6.3053883, 106.8170294 -6.3050471, 106.8163857 -6.3050044))",Kebun Binatang Ragunan,
