WKT,name,description
"POLYGON ((106.8013424 -6.218404, 106.8013424 -6.218564, 106.8013638 -6.218788, 106.8014282 -6.2190759, 106.8014711 -6.2192786, 106.8015891 -6.2195346, 106.8017501 -6.2196839, 106.801911 -6.2198225, 106.8020719 -6.2199185, 106.8022865 -6.2200572, 106.8025011 -6.2200678, 106.8026942 -6.2200465, 106.8028659 -6.2200678, 106.8030912 -6.2200038, 106.8033058 -6.2198545, 106.8034667 -6.2197585, 106.8036598 -6.2194919, 106.8037564 -6.2192039, 106.8038637 -6.2190119, 106.8038744 -6.218564, 106.8038637 -6.2181907, 106.8037564 -6.2178707, 106.8036169 -6.2176787, 106.8034023 -6.2174014, 106.8032199 -6.2172201, 106.8028444 -6.2171134, 106.8025869 -6.2171134, 106.8023938 -6.2171454, 106.8021685 -6.2171561, 106.8018574 -6.2173588, 106.8016857 -6.2174974, 106.8015462 -6.2177001, 106.8014389 -6.2179987, 106.8013424 -6.218404))",Gelora Bung Karno,
