WKT,name,description
"POLYGON ((106.8509756 -6.2328908, 106.850761 -6.2329122, 106.8506752 -6.2332748, 106.8506537 -6.2338934, 106.8507825 -6.2343413, 106.8513404 -6.234832, 106.8519412 -6.2351732, 106.8524991 -6.2357278, 106.8527137 -6.2364744, 106.8524776 -6.2371143, 106.8521987 -6.2379676, 106.8517695 -6.2395887, 106.8517695 -6.239994, 106.8519197 -6.2403566, 106.8522201 -6.2408685, 106.8523489 -6.2411458, 106.8525206 -6.2416151, 106.8526493 -6.241935, 106.8528424 -6.2421697, 106.8535505 -6.2420204, 106.8537866 -6.2417857, 106.8535076 -6.2413591, 106.8532072 -6.2409325, 106.8530355 -6.2406552, 106.8529283 -6.2399513, 106.8529068 -6.2393967, 106.8530785 -6.2390554, 106.853293 -6.2385008, 106.8533574 -6.2381169, 106.8534647 -6.2377543, 106.8535291 -6.237285, 106.853572 -6.2366877, 106.8535505 -6.2362398, 106.8535505 -6.2358558, 106.8534432 -6.2351732, 106.8533145 -6.2347253, 106.8529497 -6.2347253, 106.8527995 -6.234576, 106.852778 -6.234192, 106.8526708 -6.2337228, 106.8523918 -6.2335308, 106.852027 -6.2335948, 106.8517695 -6.2335948, 106.8514048 -6.2336374, 106.851276 -6.2333815, 106.8511687 -6.2330615, 106.8509756 -6.2328908))",Tebet Eco Park,
