WKT,name,description
"POLYGON ((110.0253488 -7.8947866, 110.0349618 -7.9002277, 110.059681 -7.9111096, 110.0885201 -7.9233514, 110.1434518 -7.9505541, 110.1736642 -7.9668749, 110.2038766 -7.981835, 110.2450753 -8.0008744, 110.2849008 -8.0103937, 110.3233529 -8.018553, 110.3466989 -8.0403103, 110.3714181 -8.0688649, 110.3933907 -8.0743036, 110.4290963 -8.091979, 110.451069 -8.1001367, 110.4812814 -8.1123728, 110.5156136 -8.1246085, 110.5444528 -8.1327655, 110.5829049 -8.1409223, 110.6048776 -8.1450006, 110.6213571 -8.155876, 110.6556893 -8.1735478, 110.6886483 -8.1830631, 110.7051278 -8.1817038, 110.7078744 -8.1966559, 110.7380868 -8.1966559, 110.7669259 -8.1939374, 110.7916451 -8.1898596, 110.8067513 -8.2007337, 110.8328439 -8.1952967, 110.8314706 -8.1735478, 110.8204843 -8.1585948, 110.8081246 -8.1517978, 110.7930184 -8.1585948, 110.7875253 -8.1368439, 110.7902719 -8.105575, 110.7779122 -8.0756633, 110.7614327 -8.0443896, 110.7559396 -8.018553, 110.7600595 -7.9967946, 110.7655526 -7.979115, 110.7696725 -7.9478339, 110.7696725 -7.9179107, 110.7751657 -7.8961469, 110.7792855 -7.8771027, 110.7902719 -7.8566972, 110.7834054 -7.8403721, 110.7847787 -7.8172437, 110.7669259 -7.810441, 110.7559396 -7.8267673, 110.7339669 -7.8022776, 110.7161141 -7.7913929, 110.7051278 -7.800917, 110.6927682 -7.8131621, 110.6762887 -7.7995565, 110.6694222 -7.7859504, 110.654316 -7.7995565, 110.6364633 -7.7995565, 110.6144906 -7.7954747, 110.5980111 -7.8022776, 110.5842782 -7.8145226, 110.578785 -7.7900322, 110.5664254 -7.7859504, 110.5471993 -7.7900322, 110.5293466 -7.7927535, 110.5197335 -7.7859504, 110.5046273 -7.7682618, 110.4908944 -7.7614583, 110.4867745 -7.7342432, 110.4854012 -7.7015828, 110.4689218 -7.6525875, 110.4648019 -7.6253654, 110.4593087 -7.6022253, 110.4593087 -7.5709161, 110.4442025 -7.5423274, 110.4139901 -7.5613867, 110.3988839 -7.584529, 110.3782845 -7.600864, 110.3590585 -7.6131149, 110.3329659 -7.6348933, 110.30962 -7.6512264, 110.2945138 -7.6648368, 110.2849008 -7.6866126, 110.2711678 -7.7002219, 110.2588082 -7.6838907, 110.2629281 -7.6621148, 110.2546884 -7.6389766, 110.2395822 -7.6512264, 110.2217294 -7.6485043, 110.1997567 -7.6485043, 110.1873971 -7.6416988, 110.1722909 -7.6485043, 110.158558 -7.6457821, 110.1407052 -7.6471432, 110.1283456 -7.6553096, 110.1187325 -7.6702809, 110.1324655 -7.6879735, 110.1324655 -7.711109, 110.1324655 -7.7301608, 110.1146127 -7.7587369, 110.1063729 -7.7750652, 110.0967599 -7.7818685, 110.0844003 -7.7981959, 110.0692941 -7.8049988, 110.0583077 -7.8240463, 110.059681 -7.8390116, 110.0432015 -7.8566972, 110.0432015 -7.870301, 110.0363351 -7.8839043, 110.0253488 -7.8947866))",DIY Yogyakarta,
